<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
USD000000TOD,0,20131204,150820,33.192000000,76000
USD000000TOD,0,20131204,150837,33.192000000,76000
USD000000TOD,0,20131204,150837,33.192500000,77000
USD000000TOD,0,20131204,150837,33.192500000,54000
USD000000TOD,0,20131204,150837,33.193500000,33000
USD000000TOD,0,20131204,150837,33.194000000,32000
USD000000TOD,0,20131204,150837,33.194500000,224000
USD000000TOD,0,20131204,150846,33.192500000,95000
USD000000TOD,0,20131204,150846,33.192500000,202000
USD000000TOD,0,20131204,150849,33.192500000,12000
USD000000TOD,0,20131204,150857,33.191500000,2000
USD000000TOD,0,20131204,150857,33.191500000,12000
USD000000TOD,0,20131204,150857,33.191500000,4000
USD000000TOD,0,20131204,150857,33.191500000,14000
USD000000TOD,0,20131204,150858,33.191500000,2000
USD000000TOD,0,20131204,150911,33.192000000,7000
USD000000TOD,0,20131204,150920,33.190000000,14000
USD000000TOD,0,20131204,150920,33.190000000,5000
USD000000TOD,0,20131204,150930,33.188500000,50000
USD000000TOD,0,20131204,150935,33.190000000,100000
USD000000TOD,0,20131204,150938,33.186500000,80000
USD000000TOD,0,20131204,150938,33.186000000,420000
USD000000TOD,0,20131204,150938,33.187000000,6000
USD000000TOD,0,20131204,150939,33.185500000,500000
USD000000TOD,0,20131204,150939,33.185000000,170000
USD000000TOD,0,20131204,150939,33.185000000,200000
USD000000TOD,0,20131204,150940,33.185000000,630000
USD000000TOD,0,20131204,150958,33.190000000,26000
USD000000TOD,0,20131204,151003,33.190000000,1555000
USD000000TOD,0,20131204,151012,33.192000000,47000
USD000000TOD,0,20131204,151015,33.190500000,44000
USD000000TOD,0,20131204,151015,33.190000000,462000
USD000000TOD,0,20131204,151015,33.190000000,44000
USD000000TOD,0,20131204,151015,33.192000000,120000
USD000000TOD,0,20131204,151018,33.192000000,37000
USD000000TOD,0,20131204,151026,33.192000000,296000
USD000000TOD,0,20131204,151026,33.192000000,51000
USD000000TOD,0,20131204,151026,33.192000000,325000
USD000000TOD,0,20131204,151026,33.192000000,25000
USD000000TOD,0,20131204,151026,33.192000000,25000
USD000000TOD,0,20131204,151026,33.192000000,127000
USD000000TOD,0,20131204,151026,33.192000000,151000
USD000000TOD,0,20131204,151031,33.190000000,44000
USD000000TOD,0,20131204,151034,33.191500000,50000
USD000000TOD,0,20131204,151034,33.191500000,250000
USD000000TOD,0,20131204,151037,33.189500000,22000
USD000000TOD,0,20131204,151040,33.188000000,100000
USD000000TOD,0,20131204,151040,33.188500000,500000
USD000000TOD,0,20131204,151040,33.189000000,200000
USD000000TOD,0,20131204,151040,33.189500000,200000
USD000000TOD,0,20131204,151040,33.190000000,439000
USD000000TOD,0,20131204,151049,33.188500000,11000
USD000000TOD,0,20131204,151049,33.188500000,89000
USD000000TOD,0,20131204,151123,33.190000000,140000
USD000000TOD,0,20131204,151131,33.188000000,200000
USD000000TOD,0,20131204,151132,33.187500000,300000
USD000000TOD,0,20131204,151132,33.187500000,200000
USD000000TOD,0,20131204,151132,33.187500000,500000
USD000000TOD,0,20131204,151132,33.187500000,250000
USD000000TOD,0,20131204,151138,33.186000000,609000
USD000000TOD,0,20131204,151139,33.187000000,27000
USD000000TOD,0,20131204,151145,33.183500000,500000
USD000000TOD,0,20131204,151157,33.182500000,10000
USD000000TOD,0,20131204,151157,33.184000000,125000
USD000000TOD,0,20131204,151212,33.184500000,75000
USD000000TOD,0,20131204,151213,33.184500000,175000
USD000000TOD,0,20131204,151238,33.185000000,10000
USD000000TOD,0,20131204,151252,33.180500000,1000
USD000000TOD,0,20131204,151252,33.180500000,399000
USD000000TOD,0,20131204,151252,33.180500000,150000
USD000000TOD,0,20131204,151258,33.181500000,10000
USD000000TOD,0,20131204,151258,33.181500000,290000
USD000000TOD,0,20131204,151300,33.181000000,500000
USD000000TOD,0,20131204,151300,33.180500000,500000
USD000000TOD,0,20131204,151300,33.180000000,11000
USD000000TOD,0,20131204,151300,33.180000000,300000
USD000000TOD,0,20131204,151300,33.180000000,1000
USD000000TOD,0,20131204,151300,33.180000000,50000
USD000000TOD,0,20131204,151300,33.179500000,230000
USD000000TOD,0,20131204,151300,33.179000000,356000
USD000000TOD,0,20131204,151300,33.179000000,44000
USD000000TOD,0,20131204,151300,33.175500000,500000
USD000000TOD,0,20131204,151300,33.175000000,500000
USD000000TOD,0,20131204,151300,33.175000000,230000
USD000000TOD,0,20131204,151300,33.175000000,100000
USD000000TOD,0,20131204,151300,33.174500000,500000
USD000000TOD,0,20131204,151300,33.174000000,170000
USD000000TOD,0,20131204,151300,33.173500000,130000
USD000000TOD,0,20131204,151300,33.173500000,200000
USD000000TOD,0,20131204,151300,33.177000000,75000
USD000000TOD,0,20131204,151300,33.177000000,453000
USD000000TOD,0,20131204,151300,33.177000000,47000
USD000000TOD,0,20131204,151300,33.177000000,81000
USD000000TOD,0,20131204,151300,33.177500000,151000
USD000000TOD,0,20131204,151301,33.177000000,400000
USD000000TOD,0,20131204,151301,33.177500000,500000
USD000000TOD,0,20131204,151301,33.178500000,50000
USD000000TOD,0,20131204,151301,33.179000000,50000
USD000000TOD,0,20131204,151305,33.176000000,200000
USD000000TOD,0,20131204,151305,33.176000000,50000
USD000000TOD,0,20131204,151353,33.178000000,100000
USD000000TOD,0,20131204,151353,33.178000000,220000
USD000000TOD,0,20131204,151408,33.175000000,3000
USD000000TOD,0,20131204,151418,33.175000000,200000
USD000000TOD,0,20131204,151418,33.175500000,100000
USD000000TOD,0,20131204,151425,33.175000000,79000
USD000000TOD,0,20131204,151427,33.173000000,20000
USD000000TOD,0,20131204,151428,33.173000000,175000
USD000000TOD,0,20131204,151430,33.174000000,135000
USD000000TOD,0,20131204,151437,33.174500000,80000
USD000000TOD,0,20131204,151437,33.175000000,105000
USD000000TOD,0,20131204,151439,33.175000000,816000
USD000000TOD,0,20131204,151439,33.175000000,111000
USD000000TOD,0,20131204,151439,33.175000000,290000
USD000000TOD,0,20131204,151439,33.175000000,783000
USD000000TOD,0,20131204,151449,33.170500000,10000
USD000000TOD,0,20131204,151449,33.170500000,1000
USD000000TOD,0,20131204,151453,33.172000000,490000
USD000000TOD,0,20131204,151453,33.172000000,147000
USD000000TOD,0,20131204,151453,33.172000000,33000
USD000000TOD,0,20131204,151502,33.172000000,6000
USD000000TOD,0,20131204,151503,33.170000000,100000
USD000000TOD,0,20131204,151503,33.170000000,149000
USD000000TOD,0,20131204,151503,33.170000000,55000
USD000000TOD,0,20131204,151503,33.170000000,122000
USD000000TOD,0,20131204,151503,33.170000000,25000
USD000000TOD,0,20131204,151503,33.170000000,325000
USD000000TOD,0,20131204,151503,33.170000000,5000
USD000000TOD,0,20131204,151503,33.170000000,523000
USD000000TOD,0,20131204,151505,33.171000000,100000
USD000000TOD,0,20131204,151505,33.171500000,500000
USD000000TOD,0,20131204,151505,33.171500000,200000
USD000000TOD,0,20131204,151520,33.171500000,500000
USD000000TOD,0,20131204,151520,33.171500000,225000
USD000000TOD,0,20131204,151529,33.170000000,50000
USD000000TOD,0,20131204,151534,33.168000000,500000
USD000000TOD,0,20131204,151541,33.167500000,500000
USD000000TOD,0,20131204,151541,33.167000000,100000
USD000000TOD,0,20131204,151541,33.166500000,400000
USD000000TOD,0,20131204,151555,33.164000000,400000
USD000000TOD,0,20131204,151555,33.164000000,151000
USD000000TOD,0,20131204,151555,33.164000000,1000000
USD000000TOD,0,20131204,151555,33.164000000,405000
USD000000TOD,0,20131204,151555,33.164000000,544000
USD000000TOD,0,20131204,151556,33.163500000,1000
USD000000TOD,0,20131204,151601,33.162500000,200000
USD000000TOD,0,20131204,151602,33.165000000,140000
USD000000TOD,0,20131204,151603,33.162500000,300000
USD000000TOD,0,20131204,151603,33.160500000,1000
USD000000TOD,0,20131204,151603,33.160500000,500000
USD000000TOD,0,20131204,151603,33.160500000,50000
USD000000TOD,0,20131204,151603,33.157500000,400000
USD000000TOD,0,20131204,151603,33.156000000,600000
USD000000TOD,0,20131204,151603,33.159000000,200000
USD000000TOD,0,20131204,151603,33.159000000,17000
USD000000TOD,0,20131204,151603,33.159000000,283000
USD000000TOD,0,20131204,151603,33.160000000,271000
USD000000TOD,0,20131204,151603,33.160000000,229000
USD000000TOD,0,20131204,151603,33.157500000,80000
USD000000TOD,0,20131204,151603,33.157500000,220000
USD000000TOD,0,20131204,151603,33.157500000,500000
USD000000TOD,0,20131204,151603,33.157500000,200000
USD000000TOD,0,20131204,151603,33.156500000,500000
USD000000TOD,0,20131204,151603,33.155000000,5000
USD000000TOD,0,20131204,151603,33.155000000,180000
USD000000TOD,0,20131204,151603,33.154000000,215000
USD000000TOD,0,20131204,151603,33.157000000,500000
USD000000TOD,0,20131204,151603,33.156000000,397000
USD000000TOD,0,20131204,151603,33.156000000,103000
USD000000TOD,0,20131204,151605,33.159000000,500000
USD000000TOD,0,20131204,151605,33.160000000,500000
USD000000TOD,0,20131204,151618,33.165000000,500000
USD000000TOD,0,20131204,151625,33.161000000,2000
USD000000TOD,0,20131204,151648,33.164500000,200000
USD000000TOD,0,20131204,151651,33.161500000,100000
USD000000TOD,0,20131204,151657,33.164500000,100000
USD000000TOD,0,20131204,151657,33.161500000,71000
USD000000TOD,0,20131204,151707,33.165000000,5000
USD000000TOD,0,20131204,151720,33.164500000,80000
USD000000TOD,0,20131204,151720,33.165000000,995000
USD000000TOD,0,20131204,151720,33.165000000,25000
USD000000TOD,0,20131204,151736,33.166000000,200000
USD000000TOD,0,20131204,151738,33.166000000,800000
USD000000TOD,0,20131204,151756,33.170000000,870000
USD000000TOD,0,20131204,151756,33.170000000,55000
USD000000TOD,0,20131204,151759,33.166000000,2000
USD000000TOD,0,20131204,151759,33.166000000,18000
USD000000TOD,0,20131204,151800,33.165000000,50000
USD000000TOD,0,20131204,151803,33.166000000,500000
USD000000TOD,0,20131204,151803,33.165000000,46000
USD000000TOD,0,20131204,151817,33.168000000,1000000
USD000000TOD,0,20131204,151821,33.167000000,110000
USD000000TOD,0,20131204,151923,33.170000000,15000
USD000000TOD,0,20131204,151935,33.170000000,85000
USD000000TOD,0,20131204,151935,33.170000000,150000
USD000000TOD,0,20131204,151943,33.169500000,30000
USD000000TOD,0,20131204,151943,33.171000000,182000
USD000000TOD,0,20131204,152055,33.171000000,10000
USD000000TOD,0,20131204,152056,33.170000000,100000
USD000000TOD,0,20131204,152117,33.170500000,5000
USD000000TOD,0,20131204,152121,33.170000000,70000
USD000000TOD,0,20131204,152122,33.170000000,930000
USD000000TOD,0,20131204,152122,33.171000000,930000
USD000000TOD,0,20131204,152122,33.171000000,60000
USD000000TOD,0,20131204,152122,33.172000000,995000
USD000000TOD,0,20131204,152131,33.172000000,50000
USD000000TOD,0,20131204,152131,33.172500000,500000
USD000000TOD,0,20131204,152131,33.172500000,290000
USD000000TOD,0,20131204,152148,33.172500000,25000
USD000000TOD,0,20131204,152235,33.173500000,30000
USD000000TOD,0,20131204,152307,33.172500000,62000
USD000000TOD,0,20131204,152315,33.172500000,11000
USD000000TOD,0,20131204,152316,33.172500000,182000
USD000000TOD,0,20131204,152316,33.172500000,169000
USD000000TOD,0,20131204,152343,33.172500000,5000
USD000000TOD,0,20131204,152349,33.172500000,826000
USD000000TOD,0,20131204,152349,33.172500000,187000
USD000000TOD,0,20131204,152349,33.172500000,30000
USD000000TOD,0,20131204,152349,33.172500000,11000
USD000000TOD,0,20131204,152350,33.173500000,30000
USD000000TOD,0,20131204,152355,33.172500000,900000
USD000000TOD,0,20131204,152355,33.172500000,46000
USD000000TOD,0,20131204,152400,33.172500000,200000
USD000000TOD,0,20131204,152407,33.172000000,4000
USD000000TOD,0,20131204,152423,33.169500000,10000
USD000000TOD,0,20131204,152423,33.169000000,500000
USD000000TOD,0,20131204,152423,33.169000000,100000
USD000000TOD,0,20131204,152423,33.166500000,80000
USD000000TOD,0,20131204,152423,33.166000000,400000
USD000000TOD,0,20131204,152423,33.166000000,100000
USD000000TOD,0,20131204,152423,33.165000000,420000
USD000000TOD,0,20131204,152423,33.163000000,500000
USD000000TOD,0,20131204,152423,33.162500000,500000
USD000000TOD,0,20131204,152423,33.162500000,500000
USD000000TOD,0,20131204,152423,33.161500000,500000
USD000000TOD,0,20131204,152427,33.164000000,27000
USD000000TOD,0,20131204,152440,33.161500000,500000
USD000000TOD,0,20131204,152440,33.161000000,498000
USD000000TOD,0,20131204,152440,33.161000000,400000
USD000000TOD,0,20131204,152440,33.161000000,999000
USD000000TOD,0,20131204,152440,33.160500000,2700000
USD000000TOD,0,20131204,152440,33.160500000,25000
USD000000TOD,0,20131204,152440,33.160500000,2700000
USD000000TOD,0,20131204,152440,33.160000000,30000
USD000000TOD,0,20131204,152440,33.160000000,100000
USD000000TOD,0,20131204,152440,33.160000000,2048000
USD000000TOD,0,20131204,152440,33.164000000,200000
USD000000TOD,0,20131204,152440,33.164500000,229000
USD000000TOD,0,20131204,152440,33.162000000,40000
USD000000TOD,0,20131204,152441,33.162500000,27000
USD000000TOD,0,20131204,152442,33.163000000,371000
USD000000TOD,0,20131204,152508,33.162000000,40000
USD000000TOD,0,20131204,152508,33.162000000,10000
USD000000TOD,0,20131204,152529,33.161500000,500000
USD000000TOD,0,20131204,152529,33.161500000,500000
USD000000TOD,0,20131204,152541,33.162000000,2000
USD000000TOD,0,20131204,152541,33.162000000,20000
USD000000TOD,0,20131204,152548,33.162000000,13000
USD000000TOD,0,20131204,152557,33.162000000,543000
USD000000TOD,0,20131204,152557,33.162000000,200000
USD000000TOD,0,20131204,152557,33.162000000,46000
USD000000TOD,0,20131204,152609,33.162000000,172000
USD000000TOD,0,20131204,152610,33.162000000,128000
USD000000TOD,0,20131204,152610,33.160000000,200000
USD000000TOD,0,20131204,152610,33.160000000,402000
USD000000TOD,0,20131204,152619,33.158500000,1000
USD000000TOD,0,20131204,152636,33.159000000,500000
USD000000TOD,0,20131204,152648,33.158000000,1000000
USD000000TOD,0,20131204,152710,33.160000000,200000
USD000000TOD,0,20131204,152710,33.160000000,800000
USD000000TOD,0,20131204,152811,33.162000000,600000
USD000000TOD,0,20131204,152811,33.162500000,239000
USD000000TOD,0,20131204,152813,33.161000000,14000
USD000000TOD,0,20131204,152820,33.160000000,13000
USD000000TOD,0,20131204,152822,33.158500000,92000
USD000000TOD,0,20131204,152830,33.160000000,300000
USD000000TOD,0,20131204,152830,33.161000000,129000
USD000000TOD,0,20131204,152830,33.161000000,135000
USD000000TOD,0,20131204,152843,33.160000000,27000
USD000000TOD,0,20131204,152904,33.160000000,50000
USD000000TOD,0,20131204,152904,33.160000000,73000
USD000000TOD,0,20131204,152914,33.162000000,134000
USD000000TOD,0,20131204,152914,33.162000000,116000
USD000000TOD,0,20131204,152918,33.161000000,50000
USD000000TOD,0,20131204,152920,33.161000000,50000
USD000000TOD,0,20131204,152927,33.161000000,214000
USD000000TOD,0,20131204,152927,33.160000000,486000
USD000000TOD,0,20131204,152927,33.161000000,200000
USD000000TOD,0,20131204,152927,33.158500000,123000
USD000000TOD,0,20131204,152927,33.158500000,200000
USD000000TOD,0,20131204,152931,33.158500000,27000
USD000000TOD,0,20131204,152932,33.159500000,10000
USD000000TOD,0,20131204,152952,33.159500000,173000
USD000000TOD,0,20131204,152952,33.159500000,27000
USD000000TOD,0,20131204,153017,33.157000000,200000
USD000000TOD,0,20131204,153017,33.156000000,100000
USD000000TOD,0,20131204,153017,33.155500000,500000
USD000000TOD,0,20131204,153017,33.155000000,2000
USD000000TOD,0,20131204,153017,33.155000000,100000
USD000000TOD,0,20131204,153017,33.155000000,198000
USD000000TOD,0,20131204,153017,33.154000000,200000
USD000000TOD,0,20131204,153017,33.155500000,500000
USD000000TOD,0,20131204,153017,33.156000000,500000
USD000000TOD,0,20131204,153017,33.157000000,15000
USD000000TOD,0,20131204,153017,33.154000000,800000
USD000000TOD,0,20131204,153017,33.154000000,1285000
USD000000TOD,0,20131204,153021,33.154500000,16000
USD000000TOD,0,20131204,153042,33.153500000,140000
USD000000TOD,0,20131204,153042,33.153500000,25000
USD000000TOD,0,20131204,153043,33.152500000,346000
USD000000TOD,0,20131204,153043,33.152500000,154000
USD000000TOD,0,20131204,153043,33.152000000,346000
USD000000TOD,0,20131204,153059,33.152500000,10000
USD000000TOD,0,20131204,153104,33.152500000,400000
USD000000TOD,0,20131204,153104,33.152500000,90000
USD000000TOD,0,20131204,153104,33.152000000,400000
USD000000TOD,0,20131204,153105,33.152000000,254000
USD000000TOD,0,20131204,153106,33.154500000,500000
USD000000TOD,0,20131204,153106,33.155000000,100000
USD000000TOD,0,20131204,153106,33.155500000,500000
USD000000TOD,0,20131204,153106,33.155500000,500000
USD000000TOD,0,20131204,153106,33.155500000,400000
USD000000TOD,0,20131204,153106,33.152000000,10000
USD000000TOD,0,20131204,153106,33.152000000,200000
USD000000TOD,0,20131204,153110,33.153500000,6000
USD000000TOD,0,20131204,153117,33.152000000,22000
USD000000TOD,0,20131204,153121,33.152000000,1300000
USD000000TOD,0,20131204,153137,33.152500000,250000
USD000000TOD,0,20131204,153137,33.152500000,250000
USD000000TOD,0,20131204,153149,33.152000000,53000
USD000000TOD,0,20131204,153155,33.152500000,18000
USD000000TOD,0,20131204,153155,33.153000000,33000
USD000000TOD,0,20131204,153155,33.153000000,500000
USD000000TOD,0,20131204,153155,33.154000000,500000
USD000000TOD,0,20131204,153155,33.154000000,500000
USD000000TOD,0,20131204,153155,33.154000000,449000
USD000000TOD,0,20131204,153155,33.150500000,2000
USD000000TOD,0,20131204,153155,33.150500000,1000
USD000000TOD,0,20131204,153155,33.150500000,56000
USD000000TOD,0,20131204,153156,33.153000000,500000
USD000000TOD,0,20131204,153200,33.153000000,2000
USD000000TOD,0,20131204,153210,33.154000000,3000
USD000000TOD,0,20131204,153240,33.155000000,135000
USD000000TOD,0,20131204,153247,33.155000000,234000
USD000000TOD,0,20131204,153247,33.155000000,131000
USD000000TOD,0,20131204,153251,33.154000000,100000
USD000000TOD,0,20131204,153255,33.154000000,24000
USD000000TOD,0,20131204,153303,33.153500000,10000
USD000000TOD,0,20131204,153303,33.153000000,278000
USD000000TOD,0,20131204,153329,33.155000000,102000
USD000000TOD,0,20131204,153329,33.155000000,200000
USD000000TOD,0,20131204,153329,33.155000000,48000
USD000000TOD,0,20131204,153329,33.154500000,252000
USD000000TOD,0,20131204,153329,33.151000000,10000
USD000000TOD,0,20131204,153329,33.151000000,90000
USD000000TOD,0,20131204,153344,33.155500000,9000
